edad,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio
44,4,0,1084.71,161.69,0,0,1922,3
31,28,0,8546.79,419.17,1,16943,4423,4
33,22,0,3670.17,681.51,0,0,2664,6
31,24,0,3403.66,394.48,0,0,1513,32
42,14,1,12581.66,1415.82,0,0,3111,9
23,3,0,758.18,149.2,0,0,513,17
47,10,0,1278.29,106.31,0,0,2323,4
41,18,0,5625.45,1157.32,0,0,2973,16
65,22,1,8932.3,1569.44,0,0,1657,58
29,21,0,4448.08,565.42,0,0,1997,12
36,10,0,1654.98,351.59,1,2975,1860,0
35,23,0,3646.6,279.95,0,0,2839,6
44,14,0,2705.74,139.03,0,0,2039,21
42,33,0,2858.18,648.12,1,11315,2192,4
39,8,0,1597.54,218.26,0,0,1566,5
23,2,0,467.09,89,0,0,506,6
18,19,0,6507.53,735.01,1,6989,919,4
18,6,0,1593.73,389.44,0,0,318,7
34,20,2,37836.22,8126,0,0,7025,9
44,24,0,6838.67,1568.29,0,0,1947,8
30,18,1,12216.02,517.69,1,48156,1335,13
38,3,0,568.48,47.59,0,0,2105,86
24,1,1,810.56,131.27,0,0,1126,73
36,7,0,2259.74,308.6,0,0,1408,77
41,14,0,2269.95,342.48,0,0,4052,17
49,18,0,2497.23,254.99,0,0,1509,16
52,4,0,986.62,199.37,0,0,1769,6
33,38,1,16857.82,1515.21,1,61806,545,25
49,24,0,7821.9,347.79,1,8951,2181,15
41,1,0,286.47,16.24,0,0,850,5
30,20,1,5072.68,353.53,1,27435,1006,3
64,12,0,1633.4,364.22,0,0,843,24
46,44,0,14148.66,901.38,1,27067,6265,37
23,4,0,713.88,128.38,0,0,492,18
51,11,0,3402.65,276.33,0,0,3134,63
47,13,0,1129.02,151.89,1,8970,5203,30
33,3,0,942.05,185.54,0,0,1258,0
37,52,2,41343.72,3876.28,1,155848,8639,9
49,3,0,905.49,93.49,0,0,2639,7
55,2,0,192.54,30.58,0,0,1427,2
32,24,0,8078.56,1361.28,0,0,709,1
43,4,0,866.19,60.52,0,0,1814,3
45,10,0,1910.9,410.04,0,0,2271,12
36,17,0,2255.28,386.1,1,10731,2777,37
48,20,0,2740.12,450.95,0,0,2034,1
38,9,0,2603.58,318.86,0,0,1641,79
43,19,0,6869.04,522.54,0,0,1574,4
46,11,0,3961.12,767.14,0,0,3615,11
44,21,0,7261.71,854.07,0,0,1216,36
38,14,1,9538.13,904.15,1,16474,5599,40
67,8,0,1937.73,331.88,0,0,2483,8
57,10,1,2836.48,347.28,1,24933,2059,30
29,23,0,6182.43,472.87,0,0,3663,3
52,8,0,880.57,191.26,0,0,2315,26
47,14,1,5584.32,1364.54,1,21691,749,28
60,22,0,3458.95,159.41,1,9196,1710,16
49,20,0,5275.26,1194.12,0,0,1591,0
55,5,0,1103.29,221.46,1,2008,5292,14
43,24,0,2395.34,484.58,0,0,1540,7
18,4,0,1228.9,158.35,0,0,362,12
33,5,1,4270.18,189.6,0,0,1495,5
25,20,0,5420.57,1027.01,0,0,1769,18
35,17,0,4055.81,784.91,0,0,2886,61
34,14,0,4777.35,326.93,0,0,932,7
44,32,0,9237.98,1607.07,0,0,2411,51
49,51,0,18473.92,3949.75,1,19540,3659,3
59,13,1,7361.44,617.44,0,0,7004,8
37,11,0,2321.92,531.99,0,0,1263,16
18,12,0,972.58,196.03,0,0,2278,7
65,18,0,2037.46,310.07,0,0,1601,50
35,11,0,3521.29,374.88,0,0,1130,9
18,23,0,6336.5,684.93,0,0,1095,22
54,6,0,1387.57,220.41,0,0,3140,30
44,24,0,3090.23,245.65,0,0,2190,4
51,22,0,6589.42,1052.09,0,0,1994,48
49,29,1,14044.05,3439.53,0,0,21330,93
48,19,1,7224.5,1523.72,0,0,5041,85
35,37,2,39131.36,5175.49,0,0,9497,18
56,19,0,2411.35,389.21,0,0,2551,13
49,69,0,10582.05,1347.23,0,0,656,6
33,21,0,7313.28,892.28,0,0,1620,1
18,17,0,1802.64,105.47,0,0,1087,1
53,19,0,4679.28,926.69,0,0,2398,20
44,3,0,876.75,156.98,0,0,1484,3
47,3,0,620.2,96.13,0,0,2574,20
21,6,0,1512.48,277.57,0,0,515,12
43,14,0,1122.09,161.6,1,9144,798,13
50,71,0,13270.28,808.69,1,20416,4513,11
61,20,0,1857.98,115.53,0,0,4410,75
42,11,0,2793.18,200.22,0,0,3416,4
45,9,0,1701.91,220.75,0,0,1692,8
18,5,0,1395.93,236.89,0,0,2005,3
55,17,1,8269.66,1349.88,0,0,4034,22
18,6,0,1939.12,466.59,0,0,540,12
36,22,0,6061.89,627.71,1,19816,1908,15
33,1,0,328.64,28.16,0,0,2194,4
46,3,1,1881.09,328.75,0,0,4499,30
44,3,0,881.61,64.15,0,0,4890,13
43,18,0,2802.41,333.07,0,0,837,13
35,14,0,3530.23,776.8,0,0,2944,5
44,18,0,3070.02,232.11,0,0,1073,6
64,1,0,240.3,11.67,0,0,993,79
24,5,0,474.83,70.01,0,0,847,0
35,32,1,18034.39,4329.41,1,26228,8503,19
23,10,0,1679.43,304.16,0,0,1473,5
40,2,1,1077.37,137.36,0,0,5229,11
35,3,0,370.39,16.48,0,0,2041,10
28,5,0,713.22,58.49,0,0,1429,17
60,12,1,8828.66,1986.62,0,0,5226,21
40,23,2,30317.81,6249.52,1,58830,8350,11
24,19,0,2175.77,101.2,0,0,2723,10
25,1,0,290.22,53.3,0,0,3395,2
40,89,0,22374.4,2443.35,1,46921,3320,4
37,11,1,3931.12,777.36,0,0,3912,8
28,7,0,983.53,95.14,0,0,1801,35
27,8,1,6375.84,725.75,0,0,11274,0
39,62,0,16468.1,1201.81,1,58451,2908,2
18,7,0,1046.4,88.17,0,0,395,7
39,9,0,2051.52,465.62,1,6397,1545,71
36,13,0,3369.33,172.43,1,6072,1093,5
35,50,1,12068.41,668.15,1,105950,6066,11
35,15,2,26144.85,4151.75,0,0,4425,61
49,34,2,28652.83,1270.6,0,0,17503,17
18,7,0,1198.28,114.69,0,0,300,51
38,5,0,1476.24,116.89,1,2276,2050,8
40,24,0,7147.99,944.5,1,11889,2447,35
44,52,0,15094.12,1911.48,1,19788,33656,26
40,26,1,8440.44,1869.17,0,0,9067,13
35,14,1,3373.96,790.02,0,0,3703,47
39,8,0,2195.58,271.99,0,0,964,6
22,6,0,993.22,239.9,0,0,393,7
18,6,1,3725.62,192.64,1,8596,1293,23
33,5,0,1392.74,330.22,0,0,848,27
20,2,0,400.43,25.81,0,0,523,24
34,5,0,940.81,81.1,1,2748,2739,0
52,6,0,508.85,58.31,0,0,4436,6
33,7,0,2264.99,384.26,0,0,2004,0
51,7,0,1719.95,223.78,0,0,1124,19
31,8,0,2361.84,507.31,0,0,1520,18
22,3,0,751.74,84.41,0,0,300,26
50,20,0,4582.39,566.56,1,14457,1476,1
24,7,0,649.49,69.81,0,0,1281,47
37,22,1,11692.88,1499.09,0,0,1618,3
46,57,1,37168.35,7010.88,1,137419,6291,0
39,19,2,20227.74,3457.88,0,0,4087,21
32,8,1,3443.08,287.14,0,0,1660,20
60,5,1,2620.39,217.19,0,0,1064,0
32,6,0,1451.06,59.43,0,0,1064,7
41,9,0,1863.46,320.36,0,0,2732,12
40,17,0,4991.27,660.38,1,6329,1516,3
32,12,1,4934.48,696.06,0,0,7379,23
50,25,1,9858.89,1410.09,0,0,4319,83
41,15,0,3171.19,527.14,0,0,4037,6
47,5,0,814.18,188.19,0,0,882,1
37,19,1,7385.53,719.02,0,0,1235,0
41,43,1,25003.8,3433.95,1,73167,5027,37
19,6,0,1523.1,273.82,1,5728,300,13
34,24,0,5665.32,728.97,1,11145,1059,14
21,8,0,1690.55,184.39,0,0,791,10
36,12,1,7918.65,480.31,0,0,733,0
38,14,0,3087.93,502.69,0,0,1287,6
34,56,1,17878.48,1189.36,0,0,9736,1
29,13,0,3243.42,492.53,1,9623,3679,2
45,5,0,1056.72,121.67,0,0,631,30
37,6,0,485.34,104.42,0,0,3129,15
41,3,0,352.41,78.69,0,0,1753,22
37,28,1,11291.85,2523.4,0,0,3650,8
44,9,0,1557.93,102.17,0,0,1591,19
42,20,0,6951.8,456.41,1,20854,1728,7
52,7,1,3927.6,502.44,1,7372,5872,0
34,16,0,4299.27,624.3,0,0,4220,14
33,28,2,19143.17,3908.46,0,0,8001,1
55,11,1,6410.55,707.49,1,11040,5244,27
30,15,1,7481.8,1542.93,0,0,1444,44
27,16,0,3449.82,197.92,0,0,3735,30
33,15,0,4035.56,899.19,0,0,969,7
55,5,0,433.28,49.67,1,3277,1113,45
33,16,1,9733.75,2174.92,0,0,2333,54
39,49,0,16329.04,1728.77,1,33069,1447,1
32,20,0,2414.71,392.12,1,19649,2734,2
70,6,1,2365.04,171.32,0,0,1652,14
50,4,1,3187.34,514.54,0,0,3772,4
35,9,0,2444.08,577.38,0,0,1143,41
46,56,0,9137.52,747.87,1,13500,6944,22
31,53,0,15659.04,1065.46,0,0,3093,12
38,24,0,6586.91,838.7,0,0,5050,27
30,15,0,4326.13,633.62,0,0,2398,12
45,6,1,4102.74,210.28,0,0,2035,21
47,16,1,9910.65,2459.93,1,17062,5907,13
35,18,0,4350.68,827.51,0,0,2110,53
60,17,0,4743.66,1184.45,1,5456,7082,2
22,5,0,1429.88,204.78,0,0,381,32
50,23,1,11827.44,895.59,0,0,2947,13
47,12,0,4550.16,432.58,0,0,957,3
46,31,0,7466.71,1702.4,1,10548,6512,30
20,4,0,341.01,77.36,0,0,1337,51
46,21,1,16099.47,2610.95,1,46134,1445,3
37,16,0,2316,452.45,0,0,2746,36
44,18,1,14813.59,2341.98,1,16885,1284,1
37,23,0,4909,523.17,0,0,915,6
31,75,1,20985.52,1577,1,127320,3726,2
39,12,0,1095.04,78.14,0,0,2371,1
18,16,0,1664.01,171.76,1,16088,944,5
53,14,0,1802.41,272.01,0,0,1121,30
55,38,1,16540.04,2015,0,0,5822,13
32,94,1,64405.22,7937.79,1,156683,5538,4
54,1,0,214.8,22.34,1,739,3413,31
38,15,0,3863.95,289.68,1,4779,2357,7
24,17,0,4487.34,750.69,0,0,2847,18
27,13,0,4666.16,689.54,0,0,1147,22
30,5,0,488.66,76.81,0,0,2141,10
30,19,0,3760.97,205.24,1,5301,1241,0
28,4,0,649.61,99.75,0,0,2720,37
33,2,0,597.09,51.02,0,0,907,0
34,10,0,3215.12,571.49,0,0,2960,17
30,11,0,2266.52,151.52,1,3434,2011,12
45,15,1,4429.99,491.57,0,0,4548,10
51,17,1,11047.66,1744.03,0,0,3009,25
57,9,0,2216.05,136.28,0,0,1452,14
27,21,0,4492.28,501.2,1,7940,1967,40
22,3,0,849.11,187.43,0,0,303,18
46,9,0,1145.26,206.74,0,0,1135,3
18,6,0,849.88,46.6,0,0,366,2
40,6,0,1945.99,198.92,0,0,3373,1
35,17,0,1950.52,261.62,0,0,1697,2
54,51,1,18930.89,4671.45,1,94071,6794,4
24,23,1,8834.57,884.11,0,0,984,54
50,3,0,1102.09,197.99,0,0,2459,42
53,21,0,7844.13,1476.71,0,0,3123,3
30,24,0,1812.05,130.5,0,0,4002,1
33,41,2,44528.42,7819.93,0,0,10213,29
44,18,1,5317,275.01,0,0,1899,6
28,20,0,2998.72,453.64,0,0,1483,0
43,5,2,6762.82,968.24,0,0,5641,17
39,5,0,774.01,92.24,0,0,2835,8
28,19,1,12735.08,2376.91,0,0,1814,11
34,16,0,3034.24,391.64,0,0,591,6
42,8,2,8671.1,1815.18,1,32083,4702,9
61,2,0,483.44,69.59,0,0,1773,9
43,21,0,7483.3,1028.16,0,0,1338,9
49,1,0,170.66,29.91,0,0,1535,33
27,7,0,696.67,99.41,0,0,2744,125
18,3,0,578.05,116.76,0,0,518,11
38,2,0,676.23,53.19,0,0,1379,3
38,15,0,2957.41,172.62,0,0,1097,27
47,29,1,12127.08,1107.93,0,0,6734,5
33,12,0,2359.1,288.27,1,11435,1349,36
23,3,0,907.75,59.32,1,1068,537,55
46,11,0,3041.07,585.94,1,10927,1655,3
31,26,0,6399.33,715.61,0,0,4626,31
32,19,0,4466.51,182.46,0,0,5510,16
52,4,0,1329.49,303.83,0,0,1703,30
30,4,0,975,226.99,1,3364,999,10
18,4,0,969.45,205.53,0,0,483,38
39,56,1,31862.41,6534.93,0,0,9146,6
52,1,0,268.76,27.05,0,0,1640,9
37,17,0,1791.63,117.22,0,0,1524,39
42,18,1,5391.84,1152.89,1,36453,2019,6
27,11,0,1783.63,121.97,0,0,1852,67
42,18,2,25614.5,2396.7,1,35311,7160,7
49,16,0,2113.17,237.78,0,0,3899,0
58,3,0,618.13,118.53,0,0,2190,50
25,20,1,7980.11,1101.06,0,0,2993,10
32,22,0,8474.62,845.71,0,0,6514,4
46,16,0,3736.93,205.92,0,0,2255,68
46,30,1,6960.84,707.98,1,48570,9885,6
30,12,0,4174.99,705.48,0,0,1850,3
55,23,1,10006.33,2076.95,0,0,4886,44
45,24,1,8417,839.86,1,62917,7774,14
34,19,2,29324.38,4281.94,0,0,7241,55
29,20,0,2976.82,687.1,0,0,3841,12
55,9,0,2596.88,174.31,0,0,706,25
30,15,0,1488.14,260.17,0,0,1623,26
32,12,2,11682.64,906.36,0,0,11967,37
36,8,0,2709.24,228.75,0,0,1817,1
50,1,1,359.39,58.09,0,0,1987,77
56,6,1,1845.47,207.81,0,0,7798,4
55,23,0,4870.21,421.14,0,0,1332,18
23,21,0,5272.41,225.1,0,0,1673,28
47,19,2,30558.64,4395.38,0,0,14382,12
43,12,1,7076.72,1406.39,0,0,3205,49
31,20,0,3638.19,539.18,1,10679,6088,22
37,10,1,4762.11,906.32,0,0,6350,4
61,72,0,15822.07,880.38,0,0,1566,4
39,23,0,7260.56,1296.53,0,0,3364,17
31,14,0,4831.26,953.69,0,0,1276,5
39,24,0,3875.99,921.15,0,0,2841,4
45,12,0,1430.49,87.47,0,0,1737,30
32,5,0,550.33,27,0,0,699,2
57,3,0,538.42,111.88,0,0,1583,7
59,26,0,6289.33,332.34,0,0,6402,21
44,15,0,2324.85,424.84,0,0,1238,4
40,12,0,1560.55,222.1,0,0,2387,25
52,9,0,2893.73,237.93,0,0,2406,2
26,3,0,984.8,206.53,0,0,1581,1
52,22,0,2619.78,564.06,0,0,6206,44
43,8,0,1553.78,223.16,0,0,4370,16
63,2,1,792.25,46.94,0,0,1028,65
67,4,0,620.12,52.9,0,0,800,11
28,16,0,3386.95,420.02,0,0,3184,23
39,20,0,4351.52,1079.16,0,0,1578,7
30,12,0,4130.69,791.03,1,7975,2349,13
29,5,0,692.47,161.69,1,4396,2563,10
37,14,0,2830.21,414.47,0,0,1059,38
22,7,0,542.7,63.64,0,0,358,30
45,16,0,1329.05,95.38,1,15046,1057,31
46,5,0,1340.58,201.36,0,0,1299,42
35,18,0,2085.88,186.51,0,0,1555,0
33,41,1,17248.91,2385.16,1,77081,32516,18
30,10,0,2301.12,473.26,0,0,994,10
46,28,0,7907.25,1637.21,0,0,3665,1
55,1,0,166.92,14.17,1,656,4726,17
18,1,0,216.38,49.81,1,565,487,33
46,9,0,1581.47,68.41,0,0,4487,49
48,12,0,4351.56,856.98,0,0,2425,6
32,6,0,487.42,91.06,0,0,1122,21
45,13,0,4502.94,707.66,0,0,1221,26
38,4,0,1367.43,120.49,0,0,1501,44
43,22,1,14633.21,2140.26,0,0,1045,7
18,6,0,1214.69,265.5,0,0,461,1
43,24,1,13650.03,884.95,0,0,4990,8
38,1,2,2074.96,354.08,1,2495,4783,14
33,76,1,19887.64,3442.42,0,0,5150,1
21,2,0,626.42,94.54,0,0,401,27
20,1,1,334.56,51.42,0,0,534,37
54,13,0,2413.28,182.24,1,4169,2917,5
34,4,0,419.33,70.84,0,0,2932,12
46,25,0,5272.78,438.93,1,11633,5465,56
18,6,0,620.57,96.28,1,2157,300,22
48,21,0,7064.89,1333.11,0,0,1999,5
27,14,0,5092.35,997.28,0,0,2804,5
56,22,1,6234.39,658.32,0,0,737,13
22,15,0,5461.86,650.4,1,12954,1501,4
28,3,0,639.84,152.04,0,0,1107,6
45,13,0,1734.65,362.64,0,0,1800,9
32,66,0,18678.95,3668.35,0,0,2451,29
45,20,0,6115.93,651.37,0,0,1457,4
52,10,0,983.89,109.18,0,0,1286,21
25,16,0,1595.96,227.89,1,7357,1544,24
32,29,0,9093.59,1866.71,0,0,2795,43
36,11,0,3431.95,742.69,0,0,2087,39
35,23,0,6229.59,1505.46,0,0,2320,25
42,14,0,4018.42,832.66,0,0,1419,9
35,22,0,7590.22,1542.75,1,19112,1046,51
34,44,0,8617.99,1761.11,0,0,8940,9
50,4,0,458.08,95.85,0,0,1541,3
50,20,0,3580.45,295.33,0,0,5030,17
33,12,0,2128.29,401.64,0,0,1714,13
23,17,0,3787.26,721.53,0,0,1502,48
34,1,0,188.97,31.46,0,0,3074,12
52,47,0,6480.29,750.41,1,20075,3083,13
47,19,0,3420.89,539.06,0,0,1912,9
57,19,0,2882.49,576.64,0,0,3610,17
24,6,0,664.79,115.42,0,0,1534,12
32,42,1,30098.2,2246.84,0,0,11172,4
36,11,0,1499.97,182.19,1,5915,1297,71
41,7,0,1526.46,67.61,0,0,3340,5
32,23,1,15747.07,3441.63,1,56743,913,41
58,22,0,7424.6,909.73,0,0,874,1
40,18,1,11174.54,1649.8,0,0,8432,4
41,17,0,3271.37,642.35,0,0,3487,44
40,12,0,1277.71,104.77,1,10244,2643,13
26,5,0,1206.77,172.93,0,0,2682,7
49,10,0,1483.57,268.73,0,0,2151,10
51,61,1,30484.75,3310.38,0,0,10578,8
18,16,0,3236.02,435.92,1,6986,1735,9
29,26,0,4032.65,214.23,1,21415,3361,2
27,43,0,8777.21,1413.63,1,20309,2428,24
44,22,1,7379.6,868.34,0,0,4480,93
41,21,0,2630.11,112.45,0,0,2663,9
27,4,1,1643.72,272.15,0,0,2222,31
31,78,0,13350.53,1094.57,0,0,3646,8
48,12,0,1805.54,235.56,0,0,870,13
30,7,0,1102.63,64.33,1,4994,1306,65
37,1,0,159.25,19.63,0,0,2191,11
30,3,0,462.82,106.66,0,0,1390,9
31,74,1,41280.36,8689.06,1,94504,3486,10
26,16,1,7813.92,456.91,0,0,8806,2
50,4,1,2351.65,426.86,0,0,654,14
18,2,0,352.03,76.2,0,0,300,74
18,23,0,3421.6,751.03,0,0,1147,10
24,16,0,2909.57,609.94,0,0,1757,10
33,12,0,2746.11,565.75,1,11423,3808,8
54,2,0,212.71,17.28,0,0,4363,2
33,2,0,482.98,86.36,0,0,4795,4
31,18,0,5981.37,833.88,1,7286,2523,17
42,24,0,3317.65,640.95,0,0,2085,27
25,7,0,2067.11,361.6,0,0,6337,0
20,7,1,4833.37,403.49,1,6132,479,46
38,3,0,626.17,69.51,0,0,1495,19
33,3,0,330.71,39.55,0,0,2699,7
32,24,1,19122.49,4357.69,0,0,3925,41
49,20,0,2270.18,526.04,0,0,4605,21
55,67,0,12291.65,2807.71,0,0,3221,21
23,22,0,4121.87,774.01,0,0,1867,18
35,24,0,4438.39,1043.24,1,17585,3448,51
40,75,0,21210.58,4423.37,1,49459,3087,13
43,19,1,16505.93,996.08,0,0,3725,0
49,15,1,10539.53,1315.12,1,41370,9409,4
45,11,0,2191.74,158.11,0,0,2468,8
20,4,0,1186.19,95.16,0,0,320,16
33,13,0,2407.79,400.1,0,0,3529,13
58,28,0,10172.38,2292.1,0,0,3090,1
18,1,0,146.86,6.15,1,804,538,4
46,41,0,13970.54,2007.32,0,0,1562,4
35,14,1,3208.15,796.21,0,0,1524,19
25,52,1,21802.91,3162.08,1,51445,5900,4
27,7,2,6050.5,773.48,0,0,3794,14
18,6,0,1196.09,155.5,0,0,300,7
45,1,0,269.51,52.39,0,0,4929,33
18,5,0,486.07,114.34,0,0,362,31
18,6,0,1218.89,147.46,1,4424,1078,3
34,14,0,4226.59,836.01,1,12188,2782,4
30,20,0,2718.36,611.99,0,0,2707,9
46,33,1,11698.15,2726.39,0,0,12317,4
39,7,0,1655.31,99.23,0,0,1153,3
40,2,0,358.63,26.29,0,0,2863,4
29,3,0,1072.32,57.76,0,0,2583,61
33,3,0,725.55,74.89,0,0,3774,0
29,16,0,1407.05,150.67,0,0,3088,8
52,8,0,1179.11,293.31,1,5981,990,14
35,21,0,4739.5,781.34,0,0,1889,10
41,55,2,127696.36,7492.82,0,0,4543,40
18,3,0,279.36,18.76,1,2497,395,41
40,57,1,45632.83,10610.36,0,0,5353,25
44,58,0,5637.83,846.62,1,50103,5439,25
43,74,1,57250.4,12140.55,1,68515,8372,13
31,5,0,970.3,199.5,0,0,1554,15
31,24,0,7127.8,454.43,0,0,1801,31
42,16,1,6838.11,808.5,1,17658,8756,25
29,76,1,30694.31,2164.88,1,127783,4996,11
36,20,0,2772.97,509,1,6420,3317,1
40,3,0,822.64,94.82,1,2074,3127,24
36,21,0,2621.4,551.28,0,0,902,24
39,19,0,1897.93,328.53,0,0,1290,12
57,18,1,10750.32,1008.46,0,0,3711,6
38,35,1,10229.05,438.47,0,0,18197,4
37,16,1,9535.73,747.3,0,0,7215,0
32,10,0,2274.27,459.28,0,0,1389,35
43,5,0,675.49,61.18,0,0,2180,5
23,10,0,1685.61,154.87,0,0,1984,3
31,71,0,10959.5,939.2,1,29125,5161,0
66,2,0,564.35,124.23,0,0,1600,0
62,24,0,2186.7,423.5,0,0,2354,30
38,7,1,3764.28,160.82,0,0,3770,36
33,3,0,908.58,86.15,0,0,700,31
45,15,0,5185.05,340.67,1,3387,2230,31
41,10,0,996.61,214.35,0,0,3770,5
20,4,0,384.63,73.22,0,0,346,50
45,16,0,2601.09,492.11,0,0,2954,30
47,11,0,1733.66,148.08,0,0,4839,16
34,10,0,1705.57,275.74,0,0,6035,4
22,2,0,616.15,26.11,0,0,350,3
42,5,0,1691.27,408.03,0,0,2507,7
18,5,0,641.08,146.11,0,0,469,1
33,20,1,15363.31,3149.44,0,0,4648,0
46,5,0,1094.36,228.29,0,0,1383,27
54,13,0,2663.77,208.86,0,0,657,16
19,4,0,1068.15,143.92,0,0,332,25
42,15,0,1492.65,81.98,0,0,1258,5
61,58,0,6332.24,857.05,1,57773,3140,12
38,2,0,223.86,35.59,1,1663,1955,12
55,70,0,9487.91,1672.5,1,62053,2147,106
37,8,0,1951.55,407.27,1,5786,2813,158
35,47,0,11224.82,2385.94,0,0,5099,23
23,4,0,356.82,78.63,0,0,389,18
37,1,1,606.07,92.78,0,0,1649,29
41,20,2,32346.03,2888.94,0,0,3545,58
33,18,0,1842.16,265.56,0,0,4522,7
45,24,0,5742.02,762.12,0,0,1359,1
29,22,1,13104.15,2267.96,0,0,1602,20
32,4,2,5182.09,821.46,0,0,3796,28
18,22,0,6078.78,544.37,1,14147,1202,8
45,14,2,32770.16,2820.62,0,0,6725,73
42,15,0,3228.22,659.94,0,0,1388,6
58,10,0,2670.03,116.96,0,0,890,9
35,3,0,644.86,28.84,0,0,749,27
40,13,0,2170.54,147.85,0,0,2003,47
48,15,1,9667.25,1956.81,0,0,10561,23
48,42,2,53613.2,2645.81,1,135797,8535,16
65,16,0,3145.78,158.82,1,4343,3049,18
25,7,2,9272.9,1848.64,0,0,7591,3
33,5,0,1074.54,245.4,1,3585,2862,32
19,7,0,1022.11,174.86,0,0,565,13
32,4,0,1072.82,250.79,0,0,2553,5
29,14,0,4666.37,847.68,0,0,1789,64
47,8,0,2499.68,111.14,0,0,2033,39
18,10,0,1148.05,200.44,0,0,3610,27
36,18,0,1862.18,402.04,0,0,3680,4
53,18,0,4180.48,643.06,0,0,3958,40
28,47,1,26737.18,3745.25,1,116967,4024,14
37,35,0,5072.01,989.04,0,0,3678,0
37,19,2,27680.67,5765.62,0,0,5016,2
41,2,0,187.49,7.82,1,517,3378,1
38,5,0,1541,192.43,1,2044,3318,3
55,18,0,4292.55,414.19,0,0,8289,0
21,21,0,2091.54,240.84,0,0,602,28
22,5,0,1539.58,91.34,0,0,365,77
18,4,0,1480.52,321.08,1,2909,349,7
18,5,0,1520.33,132.63,0,0,456,104
50,6,0,1788.39,299.58,0,0,1464,29
44,98,0,17140.43,2412.25,1,38132,654,21
44,17,0,2902.95,382.63,1,11297,1161,36
44,15,1,7403.45,649.08,0,0,4314,54
47,20,0,5343.79,1217.5,1,14133,3048,13
41,19,1,10507.31,1374.23,0,0,3723,12
48,10,1,7000.42,1578.56,0,0,2977,25
35,14,1,5287.65,541.38,0,0,1946,2
33,7,0,1064.99,168.18,1,4488,3858,6
33,22,0,2093.36,291.89,0,0,1955,9
61,32,0,3720.99,603.03,0,0,1875,3
23,7,0,1796.76,82.38,0,0,400,45
26,14,0,1534.8,376.31,0,0,3516,27
60,15,0,1798.32,152.87,0,0,1964,10
31,2,0,406.45,96.94,0,0,576,5
45,57,1,23442.19,3142.47,0,0,8305,3
29,17,0,2121.42,368.34,0,0,3082,12
41,2,0,286.91,14.55,1,1001,1268,2
63,13,0,2923.02,247.59,0,0,607,2
38,23,0,8972.78,1891.92,0,0,2312,46
47,11,1,3473.8,216.15,0,0,8318,7
51,9,0,1966.25,121.8,0,0,2466,3
49,15,0,1644.57,113.98,0,0,2063,10
43,8,0,1799.97,125.84,0,0,2356,28
32,11,0,2102.47,246.6,0,0,1367,13
50,19,1,9100.12,1230.57,0,0,1404,17
31,14,0,1302.7,58.21,0,0,2995,11
27,49,2,68589.41,7846.46,1,207369,16415,58
56,19,0,5836.7,287.63,0,0,3250,11
23,3,0,546.08,72.84,0,0,1827,14
42,1,1,427.79,42.47,0,0,2067,35
46,24,0,3369.76,701.41,1,21882,2698,40
42,6,0,1630.11,236.09,0,0,1614,0
20,7,1,2980.14,721.47,0,0,350,25
23,19,0,6126.03,617.99,1,13961,984,7
55,17,2,14097.44,3271.66,0,0,4619,32
36,11,0,1352.39,85.25,0,0,3027,10
28,17,1,4236.93,420.86,0,0,3690,11
48,32,0,5572.33,244.69,0,0,3766,4
49,20,0,5866.75,644.13,1,15259,1206,3
30,5,0,1063.76,258.77,0,0,1046,173
52,37,1,11743.38,2563.08,0,0,3790,21
33,25,0,4034.99,399.54,1,6722,6091,16
18,11,0,1511.32,246.34,0,0,1493,15
44,13,2,31830.08,5248.09,1,55567,7833,8
41,3,0,357.68,89.35,0,0,2724,6
38,19,0,1641.41,95.3,0,0,3939,19
35,58,0,7696.86,672.01,1,19317,2098,27
26,10,0,3401.14,464.95,0,0,1533,2
44,9,0,3235.38,334.97,0,0,2299,2
54,15,0,3140.1,413.86,1,6487,4840,0
47,13,0,2421.35,117.68,0,0,3356,8
24,6,1,1882.54,95.03,0,0,6500,45
64,11,0,3107.14,566.91,0,0,919,14
53,46,1,34252.9,4652.96,0,0,13896,7
47,24,0,7523.71,980.31,0,0,4076,17
47,10,0,3018.03,352.71,0,0,3279,0
33,22,0,1759.23,308.01,0,0,1458,18
32,22,0,4380.42,468.33,0,0,1347,24
39,29,1,22588.15,1048.14,0,0,12172,1
28,17,0,3529.65,661.6,0,0,1715,32
34,7,0,1448.49,68.08,0,0,2437,49
32,9,0,2331.6,336.26,1,8607,2192,16
36,9,0,843.94,149.53,0,0,1738,1
34,4,0,1088.76,143.56,0,0,3401,10
48,18,0,1473.68,293.77,0,0,1650,18
26,41,0,4593.13,901.41,1,14729,5461,3
50,21,0,3901.95,804.57,0,0,3300,6
24,20,0,4860.09,314.46,0,0,1693,9
56,17,0,4341.47,494.52,0,0,2069,8
29,17,0,3526.12,147.37,0,0,3179,12
34,9,0,2820.87,650.61,1,5219,1856,13
30,9,1,2988.16,189.11,0,0,7112,7
33,1,0,274.87,63.79,0,0,3876,2
18,16,0,2729.02,259.56,1,8337,3559,3
31,55,0,4066.97,429.24,0,0,844,9
52,15,0,4013.07,470.78,0,0,2086,12
43,2,0,559.23,64.86,0,0,1119,22
