id_vuelo;aeropuerto_origen;aeropuerto_destino;hora_salida_programada;dia_semana;distancia_vuelo;condiciones_climaticas;congestion_aerea;congestion_aerea_num;tipo_avion;ocupacion_vuelo;temporada_alta;temporada_alta_bin;puerta_embarque;visibilidad;tiempo_estimado_vuelo;horas_sp;minutos_sp;tipo;demora;PRE_1;demora_predicha;filter_$;comprobacion
14941;MEX;GRU;8:00:00 a. m.;Martes;7300;Despejado;Media;1,00;Boeing 787;71,5;FALSO;0,00;43;17,5;568;8;0;1;1,00;0,25144;0,00;0;0,00
14943;EZE;COR;7:30:00 a. m.;Domingo;695;Despejado;Baja;0,00;Airbus A320;62,4;FALSO;0,00;23;12,9;74;7;30;1;1,00;0,15428;0,00;0;0,00
14944;ROS;EZE;3:30:00 a. m.;Sabado;295;Lluvia;Media;1,00;Airbus A320;51,0;FALSO;0,00;2;28,1;47;3;30;1;1,00;0,33941;1,00;0;2,00
14945;BOG;CLO;8:00:00 a. m.;Lunes;300;Niebla;Media;1,00;Airbus A320;57,7;VERDADERO;1,00;34;2,7;61;8;0;1;1,00;0,55339;1,00;0;2,00
14947;PEI;BOG;6:15:00 a. m.;Miercoles;265;Despejado;Baja;0,00;Boeing 737;92,7;FALSO;0,00;12;24,2;63;6;15;1;1,00;0,15363;0,00;0;0,00
14948;GRU;MIA;10:30:00 a. m.;Viernes;7520;Despejado;Alta;2,00;Airbus A330;88,5;VERDADERO;1,00;32;17,4;593;10;30;1;1,00;0,48960;1,00;0;2,00
14957;MIA;MDE;7:45:00 a. m.;Domingo;2750;Despejado;Alta;2,00;Boeing 737 MAX;54,5;FALSO;0,00;32;7,5;236;7;45;1;1,00;0,36060;1,00;0;2,00
14958;PTY;MIA;6:15:00 a. m.;Domingo;2200;Tormenta;Baja;0,00;Airbus A320neo;41,8;FALSO;0,00;25;4,2;197;6;15;1;1,00;0,47539;1,00;0;2,00
14960;MDE;BGA;8:00:00 a. m.;Miercoles;295;Despejado;Baja;0,00;Boeing 737;75,5;VERDADERO;1,00;38;25,1;45;8;0;1;1,00;0,22501;0,00;0;0,00
14966;AMS;GRU;8:00:00 a. m.;Viernes;9850;Tormenta;Baja;0,00;Boeing 777;95,8;VERDADERO;1,00;48;2,0;780;8;0;1;1,00;0,60982;1,00;0;2,00
14976;BOG;MEX;10:00:00 a. m.;Martes;2700;Tormenta;Baja;0,00;Boeing 757;53,1;FALSO;0,00;43;3,0;230;10;0;1;1,00;0,47746;1,00;0;2,00
14980;PTY;GRU;8:15:00 a. m.;Sabado;4630;Despejado;Alta;2,00;Airbus A350;43,9;FALSO;0,00;38;18,6;390;8;15;1;1,00;0,36438;1,00;0;2,00
14988;BOG;PEI;10:15:00 a. m.;Jueves;265;Niebla;Media;1,00;Airbus A320;84,7;VERDADERO;1,00;4;0,6;48;10;15;1;1,00;0,55659;1,00;0;2,00
14994;MAD;EZE;8:15:00 a. m.;Sabado;10050;Despejado;Media;1,00;Boeing 777;62,1;FALSO;0,00;34;29,9;787;8;15;1;1,00;0,26095;0,00;0;0,00
14996;BOG;MEX;7:30:00 a. m.;Sabado;2700;Despejado;Media;1,00;Airbus A320neo;76,7;VERDADERO;1,00;12;15,3;244;7;30;1;1,00;0,34176;1,00;0;2,00
14999;PEI;MDE;9:15:00 a. m.;Martes;140;Niebla;Baja;0,00;Boeing 737;49,3;VERDADERO;1,00;17;2,4;56;9;15;1;1,00;0,41885;1,00;0;2,00
15008;CLT;PTY;8:15:00 a. m.;Domingo;2890;Lluvia;Baja;0,00;Boeing 757;57,5;FALSO;0,00;8;24,5;244;8;15;1;1,00;0,23375;0,00;0;0,00
15011;BOG;CLO;6:45:00 a. m.;Miercoles;300;Lluvia;Baja;0,00;Boeing 737;38,7;FALSO;0,00;24;24,8;58;6;45;1;1,00;0,23102;0,00;0;0,00
15029;MDE;PTY;5:45:00 a. m.;Viernes;715;Nublado;Alta;2,00;Embraer E190;57,5;FALSO;0,00;29;25,0;81;5;45;1;1,00;0,33970;1,00;0;2,00
15030;CCS;BOG;6:00:00 a. m.;Lunes;1010;Niebla;Media;1,00;Boeing 757;88,3;VERDADERO;1,00;41;1,3;118;6;0;1;1,00;0,55321;1,00;0;2,00
15034;CLO;MDE;7:00:00 a. m.;Domingo;265;Nublado;Baja;0,00;Embraer E190;72,6;FALSO;0,00;11;16,2;59;7;0;1;1,00;0,14156;0,00;0;0,00
15037;MIA;GRU;8:45:00 a. m.;Viernes;7520;Nublado;Alta;2,00;Boeing 777;86,3;FALSO;0,00;31;18,5;608;8;45;1;1,00;0,35635;1,00;0;2,00
15039;CLO;MDE;9:30:00 a. m.;Miercoles;265;Despejado;Media;1,00;ATR 72;87,9;FALSO;0,00;49;12,5;50;9;30;1;1,00;0,24093;0,00;0;0,00
15041;BGA;MDE;9:45:00 a. m.;Miercoles;295;Nublado;Media;1,00;ATR 72;81,9;FALSO;0,00;29;14,2;50;9;45;1;1,00;0,22814;0,00;0;0,00
15042;MVD;GRU;9:00:00 a. m.;Martes;1550;Despejado;Alta;2,00;Airbus A320neo;83,2;VERDADERO;1,00;42;18,6;161;9;0;1;1,00;0,46931;1,00;0;2,00
15044;SJO;PTY;7:30:00 a. m.;Viernes;580;Despejado;Media;1,00;Airbus A320;94,3;FALSO;0,00;32;25,3;77;7;30;1;1,00;0,24272;0,00;0;0,00
15045;EZE;GRU;8:00:00 a. m.;Martes;1760;Niebla;Baja;0,00;Boeing 757;70,0;FALSO;0,00;13;1,6;159;8;0;1;1,00;0,31119;0,00;0;0,00
15046;FLN;GRU;7:30:00 a. m.;Lunes;690;Tormenta;Alta;2,00;Airbus A320;28,2;VERDADERO;1,00;46;3,9;88;7;30;1;1,00;0,81347;1,00;0;2,00
15051;BOG;CLO;5:15:00 a. m.;Sabado;300;Niebla;Baja;0,00;Boeing 737;62,1;FALSO;0,00;14;2,2;61;5;15;1;1,00;0,30788;0,00;0;0,00
15053;IGR;EZE;9:00:00 a. m.;Domingo;1100;Nublado;Media;1,00;Boeing 737 MAX;85,2;FALSO;0,00;41;14,7;104;9;0;1;1,00;0,22502;0,00;0;0,00
15057;BGA;BOG;7:45:00 a. m.;Domingo;310;Tormenta;Media;1,00;Boeing 737;63,7;FALSO;0,00;9;0,8;47;7;45;1;1,00;0,61102;1,00;0;2,00
15058;CTG;MDE;8:45:00 a. m.;Lunes;365;Nublado;Alta;2,00;Boeing 737;81,2;VERDADERO;1,00;49;21,6;54;8;45;1;1,00;0,45239;1,00;0;2,00
15059;BOG;BGA;6:00:00 a. m.;Domingo;310;Nublado;Alta;2,00;ATR 72;92,8;FALSO;0,00;3;23,9;62;6;0;1;1,00;0,33333;1,00;0;2,00
15069;CLT;PTY;9:00:00 a. m.;Lunes;2890;Despejado;Alta;2,00;Airbus A320neo;71,4;VERDADERO;1,00;13;29,1;243;9;0;1;1,00;0,47543;1,00;0;2,00
15076;BOG;EZE;7:00:00 a. m.;Domingo;4650;Tormenta;Baja;0,00;Boeing 787;76,3;FALSO;0,00;33;2,9;369;7;0;1;1,00;0,47997;1,00;0;2,00
15079;MDE;BOG;6:30:00 a. m.;Domingo;235;Despejado;Media;1,00;Boeing 737;94,5;VERDADERO;1,00;42;15,8;60;6;30;1;1,00;0,33544;1,00;0;2,00
15085;BAQ;BOG;8:30:00 a. m.;Jueves;145;Despejado;Media;1,00;Boeing 737;82,9;FALSO;0,00;12;27,5;39;8;30;1;1,00;0,24292;0,00;0;0,00
15087;LIM;GRU;8:00:00 a. m.;Sabado;3620;Nublado;Media;1,00;Airbus A330;84,6;FALSO;0,00;32;24,8;291;8;0;1;1,00;0,23084;0,00;0;0,00
15088;EZE;IGR;8:00:00 a. m.;Lunes;1100;Tormenta;Alta;2,00;Airbus A320neo;82,6;VERDADERO;1,00;19;1,3;115;8;0;1;1,00;0,81151;1,00;0;2,00
15095;EZE;SCL;8:15:00 a. m.;Domingo;1140;Tormenta;Media;1,00;Boeing 737 MAX;90,1;FALSO;0,00;15;4,4;121;8;15;1;1,00;0,61051;1,00;0;2,00
15098;BOG;MAD;4:45:00 a. m.;Lunes;8680;Nublado;Alta;2,00;Boeing 777;52,5;FALSO;0,00;18;5,7;693;4;45;1;1,00;0,35305;1,00;0;2,00
15102;PTY;MEX;8:45:00 a. m.;Domingo;2280;Lluvia;Media;1,00;Boeing 757;67,1;FALSO;0,00;20;14,1;204;8;45;1;1,00;0,34651;1,00;0;2,00
15112;PTY;MEX;8:30:00 a. m.;Sabado;2280;Tormenta;Baja;0,00;Embraer E195;72,5;FALSO;0,00;4;1,3;219;8;30;1;1,00;0,47871;1,00;0;2,00
15114;GRU;SCL;8:45:00 a. m.;Sabado;2620;Despejado;Baja;0,00;Embraer E195;92,8;FALSO;0,00;43;10,1;242;8;45;1;1,00;0,15812;0,00;0;0,00
15119;MDE;GRU;4:45:00 a. m.;Sabado;4180;Despejado;Baja;0,00;Boeing 787;89,0;FALSO;0,00;23;13,9;340;4;45;1;1,00;0,15901;0,00;0;0,00
15124;BOG;BAQ;6:15:00 a. m.;Lunes;145;Despejado;Media;1,00;Embraer E190;79,6;FALSO;0,00;18;27,2;44;6;15;1;1,00;0,24003;0,00;0;0,00
15125;MDE;BOG;8:30:00 a. m.;Lunes;235;Lluvia;Media;1,00;Boeing 737;64,7;VERDADERO;1,00;13;15,7;48;8;30;1;1,00;0,45216;1,00;0;2,00
15140;MDE;PEI;10:30:00 a. m.;Sabado;140;Tormenta;Media;1,00;Boeing 737;90,7;FALSO;0,00;16;1,9;37;10;30;1;1,00;0,61113;1,00;0;2,00
15146;AEP;EZE;8:30:00 a. m.;Jueves;35;Nublado;Alta;2,00;Boeing 737;87,4;FALSO;0,00;15;23,8;46;8;30;1;1,00;0,33810;1,00;0;2,00
15147;UIO;PTY;7:30:00 a. m.;Viernes;1420;Despejado;Baja;0,00;Airbus A320neo;82,0;VERDADERO;1,00;44;18,7;138;7;30;1;1,00;0,22842;0,00;0;0,00
15153;EZE;NQN;8:45:00 a. m.;Martes;1150;Despejado;Media;1,00;Boeing 737 MAX;60,1;FALSO;0,00;46;24,7;126;8;45;1;1,00;0,24594;0,00;0;0,00
15154;PTY;GUA;8:15:00 a. m.;Jueves;820;Despejado;Alta;2,00;Airbus A320neo;91,2;FALSO;0,00;36;18,1;104;8;15;1;1,00;0,35522;1,00;0;2,00
15160;MDE;CTG;8:45:00 a. m.;Jueves;365;Despejado;Media;1,00;Airbus A320;81,7;FALSO;0,00;35;22,3;61;8;45;1;1,00;0,24399;0,00;0;0,00
15165;PEI;BOG;9:30:00 a. m.;Sabado;265;Despejado;Media;1,00;Embraer E190;80,0;VERDADERO;1,00;38;11,9;67;9;30;1;1,00;0,33683;1,00;0;2,00
15167;EZE;SCL;6:30:00 a. m.;Domingo;1140;Nublado;Media;1,00;Boeing 757;82,5;VERDADERO;1,00;18;15,0;120;6;30;1;1,00;0,31922;0,00;0;0,00
15168;BOG;MDE;7:30:00 a. m.;Sabado;235;Despejado;Alta;2,00;Boeing 737;29,3;VERDADERO;1,00;46;15,3;63;7;30;1;1,00;0,46785;1,00;0;2,00
15180;EZE;TUC;8:15:00 a. m.;Sabado;1230;Tormenta;Baja;0,00;Airbus A320neo;55,1;FALSO;0,00;25;3,6;134;8;15;1;1,00;0,47439;1,00;0;2,00
15192;EZE;PTY;7:15:00 a. m.;Sabado;5100;Despejado;Media;1,00;Airbus A330;39,9;FALSO;0,00;35;11,2;427;7;15;1;1,00;0,24702;0,00;0;0,00
15193;BOG;BAQ;9:00:00 a. m.;Domingo;145;Nublado;Alta;2,00;ATR 72;88,2;FALSO;0,00;37;15,5;56;9;0;1;1,00;0,33324;1,00;0;2,00
15194;EZE;GRU;9:15:00 a. m.;Viernes;1760;Lluvia;Baja;0,00;Boeing 757;77,8;VERDADERO;1,00;49;26,2;174;9;15;1;1,00;0,32671;0,00;0;0,00
15197;EZE;ROS;8:30:00 a. m.;Jueves;295;Despejado;Baja;0,00;Boeing 737;44,5;VERDADERO;1,00;39;15,3;60;8;30;1;1,00;0,22635;0,00;0;0,00
15221;JFK;PTY;9:45:00 a. m.;Jueves;3520;Despejado;Media;1,00;Boeing 777;59,1;FALSO;0,00;12;20,1;284;9;45;1;1,00;0,25023;0,00;0;0,00
15234;SSA;GRU;7:00:00 a. m.;Viernes;1940;Tormenta;Baja;0,00;Boeing 757;90,9;VERDADERO;1,00;6;1,8;177;7;0;1;1,00;0,58941;1,00;0;2,00
15240;MDE;MIA;9:30:00 a. m.;Domingo;2750;Niebla;Media;1,00;Airbus A320neo;93,5;FALSO;0,00;15;2,0;246;9;30;1;1,00;0,44749;1,00;0;2,00
15247;EZE;TUC;7:15:00 a. m.;Miercoles;1230;Nublado;Media;1,00;Boeing 757;70,2;VERDADERO;1,00;19;24,6;114;7;15;1;1,00;0,32035;0,00;0;0,00
15248;UIO;MDE;6:30:00 a. m.;Lunes;960;Despejado;Media;1,00;Boeing 737 MAX;79,7;FALSO;0,00;7;26,6;101;6;30;1;1,00;0,24308;0,00;0;0,00
15252;BOG;MEX;7:30:00 a. m.;Sabado;2700;Nublado;Alta;2,00;Embraer E195;97,9;FALSO;0,00;21;14,4;236;7;30;1;1,00;0,34135;1,00;0;2,00
15256;BOG;JFK;11:00:00 a. m.;Viernes;3930;Tormenta;Alta;2,00;Boeing 777;96,7;FALSO;0,00;18;1,2;326;11;0;1;1,00;0,73655;1,00;0;2,00
15257;GRU;MIA;5:30:00 a. m.;Martes;7520;Lluvia;Media;1,00;Boeing 787;85,1;FALSO;0,00;45;22,3;586;5;30;1;1,00;0,35646;1,00;0;2,00
15261;EZE;ROS;8:30:00 a. m.;Viernes;295;Lluvia;Media;1,00;Airbus A320;92,8;FALSO;0,00;15;6,8;51;8;30;1;1,00;0,33823;1,00;0;2,00
15264;MDE;BOG;9:00:00 a. m.;Miercoles;235;Niebla;Alta;2,00;Airbus A320;59,1;VERDADERO;1,00;6;1,7;55;9;0;1;1,00;0,68311;1,00;0;2,00
15267;BAQ;BOG;6:45:00 a. m.;Viernes;145;Lluvia;Media;1,00;Airbus A320;53,2;FALSO;0,00;42;8,6;53;6;45;1;1,00;0,33879;1,00;0;2,00
15268;FLN;GRU;7:30:00 a. m.;Viernes;690;Despejado;Alta;2,00;Airbus A320;56,9;FALSO;0,00;31;6,1;87;7;30;1;1,00;0,35336;1,00;0;2,00
15280;EZE;SCL;10:15:00 a. m.;Martes;1140;Tormenta;Alta;2,00;Embraer E195;80,4;FALSO;0,00;8;3,2;110;10;15;1;1,00;0,73242;1,00;0;2,00
15281;PTY;GUA;7:00:00 a. m.;Viernes;820;Lluvia;Baja;0,00;Boeing 757;77,2;VERDADERO;1,00;30;27,9;101;7;0;1;1,00;0,32158;0,00;0;0,00
15286;MDZ;EZE;6:00:00 a. m.;Sabado;1040;Lluvia;Media;1,00;Boeing 737 MAX;79,5;VERDADERO;1,00;6;12,0;121;6;0;1;1,00;0,44725;1,00;0;2,00
15287;BOG;BGA;7:45:00 a. m.;Martes;310;Despejado;Alta;2,00;Boeing 737;90,0;VERDADERO;1,00;40;17,5;49;7;45;1;1,00;0,47081;1,00;0;2,00
15288;LIM;MDE;9:15:00 a. m.;Viernes;2100;Lluvia;Baja;0,00;Airbus A320neo;85,9;FALSO;0,00;1;23,8;177;9;15;1;1,00;0,23276;0,00;0;0,00
15289;MDE;PTY;9:00:00 a. m.;Lunes;715;Despejado;Baja;0,00;Airbus A320;31,5;FALSO;0,00;20;9,8;88;9;0;1;1,00;0,15245;0,00;0;0,00
15306;JFK;BOG;11:45:00 a. m.;Miercoles;3930;Niebla;Media;1,00;Boeing 777;27,9;FALSO;0,00;41;1,8;334;11;45;1;1,00;0,45428;1,00;0;2,00
15309;EZE;TUC;9:45:00 a. m.;Miercoles;1230;Despejado;Media;1,00;Boeing 737 MAX;60,6;FALSO;0,00;26;6,2;140;9;45;1;1,00;0,24320;0,00;0;0,00
15313;EZE;AEP;7:00:00 a. m.;Viernes;35;Tormenta;Alta;2,00;Boeing 737;57,3;FALSO;0,00;11;4,6;28;7;0;1;1,00;0,72675;1,00;0;2,00
15317;PTY;SJO;10:00:00 a. m.;Jueves;580;Tormenta;Alta;2,00;Embraer E190;72,2;FALSO;0,00;18;4,4;64;10;0;1;1,00;0,72979;1,00;0;2,00
15319;EZE;AEP;8:15:00 a. m.;Domingo;35;Nublado;Baja;0,00;Boeing 737;95,9;FALSO;0,00;7;6,7;35;8;15;1;1,00;0,14156;0,00;0;0,00
15320;MAD;GRU;9:45:00 a. m.;Viernes;9350;Despejado;Alta;2,00;Airbus A330;73,5;VERDADERO;1,00;17;6,3;723;9;45;1;1,00;0,49285;1,00;0;2,00
15321;JFK;GRU;11:15:00 a. m.;Jueves;7680;Despejado;Alta;2,00;Boeing 787;60,8;FALSO;0,00;5;7,7;611;11;15;1;1,00;0,37140;1,00;0;2,00
15323;EZE;MVD;7:00:00 a. m.;Lunes;210;Lluvia;Alta;2,00;Boeing 737;48,7;VERDADERO;1,00;17;27,4;55;7;0;1;1,00;0,58683;1,00;0;2,00
15326;SJO;PTY;9:15:00 a. m.;Martes;580;Tormenta;Baja;0,00;Airbus A320;88,4;VERDADERO;1,00;31;1,3;89;9;15;1;1,00;0,58964;1,00;0;2,00
15327;IAH;PTY;8:30:00 a. m.;Martes;2860;Nublado;Alta;2,00;Embraer E195;88,6;FALSO;0,00;25;26,1;248;8;30;1;1,00;0,34518;1,00;0;2,00
15336;CLO;MDE;6:45:00 a. m.;Viernes;265;Despejado;Media;1,00;ATR 72;71,5;FALSO;0,00;34;14,5;66;6;45;1;1,00;0,24111;0,00;0;0,00
15341;NQN;EZE;5:00:00 a. m.;Jueves;1150;Tormenta;Alta;2,00;Embraer E195;70,0;VERDADERO;1,00;9;2,7;135;5;0;1;1,00;0,81029;1,00;0;2,00
15343;MDE;EZE;10:00:00 a. m.;Viernes;4900;Nublado;Alta;2,00;Boeing 777;38,1;FALSO;0,00;36;10,3;404;10;0;1;1,00;0,34376;1,00;0;2,00
15345;COR;EZE;8:30:00 a. m.;Sabado;695;Nublado;Media;1,00;Embraer E190;55,0;FALSO;0,00;16;10,7;72;8;30;1;1,00;0,22609;0,00;0;0,00
15347;CTG;BOG;5:15:00 a. m.;Viernes;135;Nublado;Media;1,00;ATR 72;76,7;VERDADERO;1,00;29;17,2;31;5;15;1;1,00;0,31483;0,00;0;0,00
15348;PTY;SJO;8:15:00 a. m.;Viernes;580;Lluvia;Media;1,00;Airbus A320;42,9;FALSO;0,00;29;17,8;81;8;15;1;1,00;0,33943;1,00;0;2,00
15350;EZE;MIA;6:30:00 a. m.;Lunes;7720;Nublado;Baja;0,00;Boeing 777;70,8;FALSO;0,00;36;25,5;616;6;30;1;1,00;0,15425;0,00;0;0,00
15354;LIM;EZE;7:30:00 a. m.;Martes;3150;Nublado;Alta;2,00;Airbus A330;98,3;VERDADERO;1,00;7;22,7;279;7;30;1;1,00;0,45677;1,00;0;2,00
15361;MDE;CLO;7:15:00 a. m.;Domingo;265;Despejado;Alta;2,00;Airbus A320;89,3;FALSO;0,00;14;20,8;60;7;15;1;1,00;0,35379;1,00;0;2,00
15363;GUA;PTY;6:30:00 a. m.;Viernes;820;Nublado;Alta;2,00;Embraer E195;54,8;FALSO;0,00;11;20,4;104;6;30;1;1,00;0,33765;1,00;0;2,00
15366;MDE;BGA;7:00:00 a. m.;Miercoles;295;Tormenta;Baja;0,00;Airbus A320;84,0;FALSO;0,00;40;3,4;60;7;0;1;1,00;0,46891;1,00;0;2,00
15368;GRU;CWB;8:15:00 a. m.;Lunes;410;Tormenta;Alta;2,00;Embraer E190;92,8;VERDADERO;1,00;21;4,3;79;8;15;1;1,00;0,81225;1,00;0;2,00
15369;GRU;POA;9:30:00 a. m.;Viernes;1110;Despejado;Media;1,00;Airbus A320neo;57,4;FALSO;0,00;22;26,0;130;9;30;1;1,00;0,24508;0,00;0;0,00
15371;PTY;MEX;6:15:00 a. m.;Domingo;2280;Despejado;Media;1,00;Boeing 737 MAX;65,6;FALSO;0,00;36;9,1;205;6;15;1;1,00;0,24066;0,00;0;0,00
15388;IAH;PTY;6:15:00 a. m.;Miercoles;2860;Despejado;Baja;0,00;Embraer E195;69,9;VERDADERO;1,00;48;8,9;251;6;15;1;1,00;0,22712;0,00;0;0,00
15390;MEX;BOG;7:30:00 a. m.;Domingo;2700;Tormenta;Media;1,00;Embraer E195;70,8;VERDADERO;1,00;28;4,9;243;7;30;1;1,00;0,71957;1,00;0;2,00
15394;MDE;PEI;7:45:00 a. m.;Jueves;140;Despejado;Alta;2,00;Boeing 737;62,9;VERDADERO;1,00;11;20,1;40;7;45;1;1,00;0,47104;1,00;0;2,00
15403;AEP;EZE;8:15:00 a. m.;Domingo;35;Despejado;Alta;2,00;Boeing 737;96,1;VERDADERO;1,00;29;25,3;31;8;15;1;1,00;0,46851;1,00;0;2,00
15405;EZE;PTY;7:00:00 a. m.;Sabado;5100;Despejado;Alta;2,00;Boeing 787;84,7;VERDADERO;1,00;7;6,8;408;7;0;1;1,00;0,47375;1,00;0;2,00
15406;LIM;EZE;10:00:00 a. m.;Lunes;3150;Nublado;Media;1,00;Boeing 777;86,5;VERDADERO;1,00;37;6,1;273;10;0;1;1,00;0,32077;0,00;0;0,00
15412;EZE;COR;6:00:00 a. m.;Domingo;695;Despejado;Media;1,00;Embraer E190;83,6;FALSO;0,00;17;16,6;78;6;0;1;1,00;0,23748;0,00;0;0,00
15414;GUA;PTY;5:45:00 a. m.;Lunes;820;Lluvia;Media;1,00;Boeing 757;85,5;FALSO;0,00;6;17,8;94;5;45;1;1,00;0,34173;1,00;0;2,00
15416;BOG;CLO;7:00:00 a. m.;Lunes;300;Lluvia;Alta;2,00;Boeing 737;90,5;FALSO;0,00;2;6,3;48;7;0;1;1,00;0,46491;1,00;0;2,00
15418;BOG;GRU;7:00:00 a. m.;Lunes;3940;Nublado;Alta;2,00;Boeing 787;49,4;FALSO;0,00;11;28,4;318;7;0;1;1,00;0,34348;1,00;0;2,00
15421;BRC;EZE;7:30:00 a. m.;Domingo;1650;Tormenta;Baja;0,00;Airbus A320neo;54,6;VERDADERO;1,00;29;4,1;158;7;30;1;1,00;0,59354;1,00;0;2,00
15423;ROS;EZE;9:00:00 a. m.;Lunes;295;Despejado;Media;1,00;Airbus A320;62,1;FALSO;0,00;22;26,3;59;9;0;1;1,00;0,24034;0,00;0;0,00
15424;EZE;GIG;8:15:00 a. m.;Viernes;1970;Tormenta;Alta;2,00;Embraer E195;73,1;VERDADERO;1,00;1;0,6;179;8;15;1;1,00;0,81411;1,00;0;2,00
15425;MIA;BOG;6:45:00 a. m.;Jueves;3160;Despejado;Media;1,00;Airbus A330;83,8;VERDADERO;1,00;5;24,7;264;6;45;1;1,00;0,34625;1,00;0;2,00
15426;PTY;CLT;9:45:00 a. m.;Lunes;2890;Nublado;Media;1,00;Embraer E195;47,2;VERDADERO;1,00;32;22,5;256;9;45;1;1,00;0,32897;1,00;0;2,00
15429;MEX;PTY;6:30:00 a. m.;Martes;2280;Lluvia;Media;1,00;Boeing 757;53,2;FALSO;0,00;32;25,0;196;6;30;1;1,00;0,34554;1,00;0;2,00
15431;BOG;CLO;7:30:00 a. m.;Lunes;300;Despejado;Media;1,00;Embraer E190;89,6;VERDADERO;1,00;23;19,7;70;7;30;1;1,00;0,33722;1,00;0;2,00
15462;BAQ;MDE;8:00:00 a. m.;Viernes;310;Lluvia;Media;1,00;Embraer E190;30,9;VERDADERO;1,00;32;21,5;49;8;0;1;1,00;0,44944;1,00;0;2,00
15465;GRU;EZE;8:45:00 a. m.;Domingo;1760;Despejado;Media;1,00;Airbus A320neo;44,7;VERDADERO;1,00;15;14,3;172;8;45;1;1,00;0,34208;1,00;0;2,00
15472;MIA;BOG;6:00:00 a. m.;Miercoles;3160;Nublado;Media;1,00;Airbus A330;83,4;VERDADERO;1,00;24;26,3;270;6;0;1;1,00;0,32242;0,00;0;0,00
15477;ASU;EZE;10:30:00 a. m.;Viernes;1050;Nublado;Media;1,00;Boeing 757;46,1;VERDADERO;1,00;17;18,9;103;10;30;1;1,00;0,32277;0,00;0;0,00
15481;PTY;SJO;5:45:00 a. m.;Lunes;580;Niebla;Baja;0,00;ATR 72;91,0;FALSO;0,00;20;1,8;92;5;45;1;1,00;0,31220;0,00;0;0,00
15485;GIG;GRU;7:15:00 a. m.;Miercoles;360;Tormenta;Alta;2,00;Embraer E190;53,8;FALSO;0,00;49;1,2;62;7;15;1;1,00;0,72848;1,00;0;2,00
15487;JFK;BOG;5:00:00 a. m.;Viernes;3930;Despejado;Alta;2,00;Airbus A330;81,5;VERDADERO;1,00;26;13,9;317;5;0;1;1,00;0,47091;1,00;0;2,00
15488;GRU;LIM;8:15:00 a. m.;Sabado;3620;Despejado;Media;1,00;Airbus A330;83,3;VERDADERO;1,00;25;6,4;298;8;15;1;1,00;0,34059;1,00;0;2,00
15491;MDE;UIO;7:00:00 a. m.;Viernes;960;Nublado;Media;1,00;Boeing 757;81,7;FALSO;0,00;1;27,7;119;7;0;1;1,00;0,22595;0,00;0;0,00
15517;PEI;MDE;6:15:00 a. m.;Jueves;140;Nublado;Alta;2,00;Airbus A320;71,4;VERDADERO;1,00;27;22,1;36;6;15;1;1,00;0,44592;1,00;0;2,00
15523;BOG;PEI;7:45:00 a. m.;Miercoles;265;Despejado;Media;1,00;Boeing 737;46,4;FALSO;0,00;38;17,7;57;7;45;1;1,00;0,24232;0,00;0;0,00
15525;BOG;CCS;7:45:00 a. m.;Jueves;1010;Nublado;Baja;0,00;Airbus A320neo;61,1;VERDADERO;1,00;32;18,5;96;7;45;1;1,00;0,21500;0,00;0;0,00
15531;CTG;BOG;10:30:00 a. m.;Martes;135;Despejado;Alta;2,00;Airbus A320;69,7;VERDADERO;1,00;43;11,1;51;10;30;1;1,00;0,46899;1,00;0;2,00
15535;MEX;PTY;5:30:00 a. m.;Sabado;2280;Despejado;Baja;0,00;Airbus A320neo;62,6;VERDADERO;1,00;21;22,0;198;5;30;1;1,00;0,22941;0,00;0;0,00
15543;GIG;GRU;8:45:00 a. m.;Martes;360;Despejado;Media;1,00;Embraer E190;73,0;FALSO;0,00;26;8,4;52;8;45;1;1,00;0,24136;0,00;0;0,00
15544;EZE;IGR;9:30:00 a. m.;Sabado;1100;Despejado;Alta;2,00;Boeing 757;56,4;FALSO;0,00;42;22,5;102;9;30;1;1,00;0,35971;1,00;0;2,00
15545;BGA;MDE;7:00:00 a. m.;Jueves;295;Tormenta;Baja;0,00;Embraer E190;57,0;FALSO;0,00;24;0,6;43;7;0;1;1,00;0,46819;1,00;0;2,00
15548;EZE;COR;5:00:00 a. m.;Jueves;695;Despejado;Media;1,00;Boeing 737;94,9;VERDADERO;1,00;19;25,2;81;5;0;1;1,00;0,33396;1,00;0;2,00
15552;EZE;NQN;8:15:00 a. m.;Miercoles;1150;Nublado;Alta;2,00;Embraer E195;83,4;VERDADERO;1,00;7;8,5;116;8;15;1;1,00;0,44668;1,00;0;2,00
15556;BAQ;BOG;8:00:00 a. m.;Viernes;145;Niebla;Media;1,00;Boeing 737;73,0;FALSO;0,00;13;1,8;47;8;0;1;1,00;0,43564;1,00;0;2,00
15559;GUA;PTY;8:00:00 a. m.;Lunes;820;Despejado;Alta;2,00;Boeing 757;68,2;FALSO;0,00;18;6,8;89;8;0;1;1,00;0,35055;1,00;0;2,00
15568;EZE;ROS;7:00:00 a. m.;Lunes;295;Lluvia;Baja;0,00;Airbus A320;48,9;FALSO;0,00;4;5,3;43;7;0;1;1,00;0,22342;0,00;0;0,00
15578;EZE;AEP;9:00:00 a. m.;Martes;35;Lluvia;Media;1,00;Embraer E190;83,8;FALSO;0,00;1;22,5;23;9;0;1;1,00;0,33801;1,00;0;2,00
