id_vuelo,aeropuerto_origen,aeropuerto_destino,hora_salida_programada,dia_semana,distancia_vuelo,condiciones_climaticas,congestion_aerea,tipo_avion,ocupacion_vuelo,temporada_alta,puerta_embarque,visibilidad,tiempo_estimado_vuelo,demora
19291,BOG,CLO,15:15,Jueves,300,Despejado,Baja,Embraer E190,87.4,VERDADERO,33,10.5,50,0
19292,UIO,BOG,14:15,Lunes,730,Despejado,Media,Boeing 737,74,FALSO,37,27.2,81,0
19293,PTY,SJO,12:15,Domingo,580,Lluvia,Baja,Boeing 737,65.6,VERDADERO,8,30,79,0
19295,MDE,BGA,13:30,Viernes,295,Tormenta,Media,Embraer E190,45.7,FALSO,17,0.5,53,0
19296,PTY,MEX,14:15,Sabado,2280,Lluvia,Alta,Boeing 757,63.3,FALSO,35,27.1,197,0
19297,EZE,AEP,13:45,Martes,35,Despejado,Media,Airbus A320,51.8,FALSO,31,14.5,40,0
19298,PTY,IAH,15:15,Sabado,2860,Tormenta,Baja,Boeing 757,40.7,FALSO,3,4.1,260,0
19299,AEP,EZE,17:00,Domingo,35,Tormenta,Baja,Embraer E190,94.5,FALSO,18,3.4,29,0
19300,MDE,BAQ,14:15,Miercoles,310,Tormenta,Baja,ATR 72,87.3,VERDADERO,9,1,65,0
19302,CLT,PTY,16:45,Viernes,2890,Lluvia,Baja,Boeing 757,85.8,FALSO,41,14.8,254,1
19303,TUC,EZE,13:00,Martes,1230,Despejado,Media,Airbus A320neo,86,VERDADERO,13,9.8,126,0
19304,PTY,JFK,17:30,Viernes,3520,Despejado,Alta,Airbus A330,65.2,FALSO,47,25.6,286,0
19305,BOG,LIM,13:00,Viernes,1890,Despejado,Media,Airbus A320neo,81.2,FALSO,34,23.9,190,1
19306,BOG,BAQ,15:15,Jueves,145,Nublado,Media,Boeing 737,66.6,VERDADERO,4,28.9,40,0
19307,PTY,JFK,14:30,Lunes,3520,Despejado,Alta,Airbus A350,90.6,FALSO,7,18,285,1
19308,BOG,PTY,12:45,Domingo,650,Despejado,Baja,Embraer E190,76.5,FALSO,11,14.5,93,0
19309,EZE,BRC,12:45,Lunes,1650,Niebla,Media,Boeing 757,35.1,FALSO,46,2.5,149,1
19310,BAQ,MDE,12:15,Viernes,310,Lluvia,Media,Boeing 737,88.1,VERDADERO,29,22.6,72,0
19311,BAQ,BOG,17:45,Viernes,145,Lluvia,Baja,Airbus A320,73.6,FALSO,9,24.3,39,0
19312,LIM,MDE,16:00,Jueves,2100,Despejado,Media,Boeing 737 MAX,89.4,VERDADERO,38,29.1,177,0
19313,EZE,PTY,20:30,Domingo,5100,Despejado,Media,Airbus A350,82.8,FALSO,1,25.5,407,0
19314,EZE,ROS,11:00,Viernes,295,Despejado,Media,Embraer E190,93.1,FALSO,22,9.6,68,0
19315,EZE,MIA,16:30,Viernes,7720,Nublado,Baja,Boeing 777,54.3,VERDADERO,23,24.2,626,0
19317,GRU,FLN,16:00,Domingo,690,Lluvia,Alta,Embraer E190,91.2,FALSO,34,27.8,71,1
19319,EZE,COR,17:45,Sabado,695,Niebla,Baja,Embraer E190,60.1,FALSO,28,0.4,73,1
19320,PEI,BOG,12:30,Martes,265,Despejado,Alta,Embraer E190,67.8,VERDADERO,19,22,46,0
19321,POA,GRU,17:15,Martes,1110,Lluvia,Alta,Boeing 757,75.8,FALSO,38,18.1,113,1
19322,GRU,CDG,13:00,Domingo,9400,Nublado,Baja,Boeing 777,69.9,VERDADERO,9,16.8,727,0
19323,BSB,GRU,16:45,Lunes,870,Nublado,Media,Embraer E195,70.2,VERDADERO,18,18.4,85,0
19324,PTY,MEX,10:30,Jueves,2280,Despejado,Baja,Boeing 737 MAX,79.4,FALSO,46,14.4,209,0
19325,PTY,LIM,09:00,Martes,2970,Despejado,Media,Boeing 757,62.7,FALSO,27,9.8,254,1
19327,JFK,MDE,14:30,Lunes,3560,Despejado,Baja,Airbus A330,45.1,FALSO,43,22,299,1
19328,LIM,MDE,12:15,Lunes,2100,Despejado,Media,Airbus A320neo,79.8,FALSO,21,9.1,193,0
19329,TUC,EZE,16:00,Sabado,1230,Nublado,Media,Boeing 737 MAX,61.4,FALSO,3,19.4,138,0
19330,PTY,LIM,15:30,Miercoles,2970,Lluvia,Baja,Airbus A320neo,90.7,VERDADERO,2,27.7,246,1
19331,BGA,MDE,13:30,Domingo,295,Nublado,Media,Airbus A320,72.1,FALSO,39,16.3,52,0
19333,MDE,EZE,15:15,Miercoles,4900,Nublado,Baja,Airbus A330,66.9,FALSO,6,21,404,0
19334,PEI,MDE,16:00,Lunes,140,Despejado,Media,ATR 72,93.5,VERDADERO,42,15.6,40,1
19336,CTG,BOG,13:00,Viernes,135,Nublado,Media,Embraer E190,75.2,FALSO,3,23.3,46,0
19337,SCL,EZE,15:45,Miercoles,1140,Tormenta,Alta,Embraer E195,77.7,FALSO,36,3.1,121,0
19338,BOG,PEI,17:00,Jueves,265,Lluvia,Media,Boeing 737,53.6,FALSO,47,15.4,56,0
19340,MDZ,EZE,14:30,Miercoles,1040,Nublado,Baja,Embraer E195,94.7,FALSO,33,19.6,118,0
19341,MDE,CTG,15:15,Lunes,365,Nublado,Baja,ATR 72,80.7,FALSO,16,23.7,60,0
19342,BOG,PTY,13:15,Lunes,650,Despejado,Media,Embraer E190,36.3,FALSO,49,15.2,75,0
19343,EZE,BRC,13:30,Viernes,1650,Niebla,Media,Embraer E195,78.5,FALSO,34,0.2,161,1
19344,PTY,CCS,18:45,Lunes,1010,Lluvia,Media,Embraer E195,71,VERDADERO,38,10.6,113,1
19345,MVD,GRU,12:15,Viernes,1550,Despejado,Media,Airbus A320neo,84.3,FALSO,1,16.5,142,0
19346,GRU,MVD,14:30,Domingo,1550,Despejado,Baja,Airbus A320neo,64.6,FALSO,10,9.9,153,0
19347,GRU,SSA,13:45,Jueves,1940,Despejado,Alta,Boeing 737 MAX,79.4,VERDADERO,25,11,177,0
19349,EZE,GRU,15:45,Lunes,1760,Lluvia,Media,Airbus A320neo,70,FALSO,28,16.2,176,0
19351,SJO,PTY,12:15,Viernes,580,Despejado,Alta,Airbus A320,39.9,FALSO,25,9.2,78,0
19352,MDE,PTY,12:15,Sabado,715,Despejado,Baja,Airbus A320,54.7,VERDADERO,49,18.9,80,1
19354,PTY,MDE,13:00,Jueves,715,Despejado,Media,Boeing 737,83.5,FALSO,14,13.7,99,0
19355,UIO,MDE,13:30,Miercoles,960,Despejado,Media,Boeing 757,62,VERDADERO,25,22.4,105,0
19356,BOG,CTG,18:00,Martes,135,Niebla,Baja,Airbus A320,64.7,VERDADERO,27,2.5,50,0
19357,GRU,BOG,15:15,Jueves,3940,Despejado,Media,Boeing 787,82.1,VERDADERO,47,18,339,1
19360,GRU,LIM,15:45,Martes,3620,Lluvia,Alta,Boeing 777,24.5,VERDADERO,8,15.3,294,1
19362,UIO,PTY,14:45,Miercoles,1420,Niebla,Alta,Boeing 737 MAX,79.5,VERDADERO,39,1.3,146,0
19363,PEI,BOG,14:30,Martes,265,Despejado,Baja,Embraer E190,44.6,VERDADERO,33,19.1,63,1
19365,EZE,SCL,16:45,Lunes,1140,Despejado,Baja,Embraer E195,66.4,FALSO,25,16.4,117,0
19366,PTY,SJO,12:00,Miercoles,580,Despejado,Media,Embraer E190,96.4,FALSO,20,17.9,92,0
19369,PTY,LIM,14:45,Martes,2970,Lluvia,Baja,Airbus A320neo,41.8,FALSO,30,22.7,268,0
19370,GRU,AMS,14:15,Lunes,9850,Niebla,Baja,Airbus A330,40.8,FALSO,13,2.4,764,1
19371,MVD,EZE,14:15,Miercoles,210,Despejado,Media,ATR 72,78.8,FALSO,35,26.4,63,0
19372,AMS,GRU,15:45,Jueves,9850,Despejado,Baja,Boeing 787,76.2,FALSO,36,12,781,0
19373,EZE,MVD,14:15,Domingo,210,Nublado,Media,Boeing 737,87.1,VERDADERO,46,7.6,59,0
19374,GRU,BSB,18:00,Viernes,870,Nublado,Media,Boeing 757,95.5,VERDADERO,25,28.6,90,0
19375,EZE,CCS,14:45,Viernes,4300,Despejado,Baja,Boeing 787,78.1,FALSO,6,21.8,353,0
19378,GRU,MVD,15:30,Jueves,1550,Lluvia,Media,Airbus A320neo,59.9,FALSO,48,6.4,148,0
19379,PEI,BOG,11:30,Lunes,265,Niebla,Baja,Embraer E190,59.4,VERDADERO,38,1.1,58,0
19380,PTY,JFK,13:00,Sabado,3520,Nublado,Baja,Airbus A350,52.7,FALSO,9,12.2,301,0
19382,BOG,BAQ,11:00,Miercoles,145,Nublado,Media,Boeing 737,94.7,FALSO,1,9.1,35,0
19383,EZE,PTY,15:00,Domingo,5100,Lluvia,Baja,Airbus A350,28,FALSO,33,28.9,421,1
19384,FLN,GRU,16:00,Sabado,690,Despejado,Baja,Boeing 737,89.7,VERDADERO,42,23.1,77,0
19386,EZE,AEP,16:15,Domingo,35,Nublado,Alta,Airbus A320,84.6,FALSO,37,13.7,37,1
19387,PTY,CCS,13:00,Lunes,1010,Nublado,Alta,Airbus A320neo,59.1,FALSO,17,24,112,0
19388,GIG,GRU,15:00,Jueves,360,Nublado,Baja,Boeing 737,89.1,VERDADERO,47,26.1,67,1
19389,MDZ,EZE,16:00,Miercoles,1040,Despejado,Baja,Boeing 737 MAX,68.9,FALSO,30,26.4,117,0
19390,BOG,GRU,13:45,Sabado,3940,Nublado,Alta,Airbus A330,86.9,VERDADERO,19,9.7,333,1
19393,MVD,EZE,13:45,Viernes,210,Despejado,Alta,Airbus A320,83.7,FALSO,11,22.7,54,0
19396,LIM,EZE,15:15,Jueves,3150,Lluvia,Alta,Airbus A350,94.3,FALSO,45,23.6,260,0
19398,CCS,BOG,15:15,Viernes,1010,Lluvia,Baja,Boeing 757,61.3,VERDADERO,47,7.4,108,1
19400,BOG,BAQ,14:45,Viernes,145,Niebla,Media,Airbus A320,86.6,FALSO,44,0.7,38,0
19402,MDE,BAQ,14:00,Martes,310,Despejado,Media,Embraer E190,52.1,FALSO,3,22.9,47,0
19403,MVD,EZE,16:45,Sabado,210,Despejado,Media,Embraer E190,89.3,VERDADERO,41,14.5,56,0
19404,CLO,BOG,15:15,Viernes,300,Nublado,Media,Boeing 737,83.6,VERDADERO,6,23.9,67,0
19405,GRU,SCL,10:30,Domingo,2620,Despejado,Alta,Airbus A320neo,80.6,FALSO,40,14.2,229,0
19406,MEX,PTY,12:30,Sabado,2280,Despejado,Baja,Boeing 737 MAX,98.2,VERDADERO,13,22.7,197,0
19407,MAD,EZE,12:00,Viernes,10050,Despejado,Media,Boeing 777,69.9,FALSO,33,8.1,778,0
19408,PTY,CCS,08:15,Domingo,1010,Despejado,Media,Airbus A320neo,72.5,FALSO,18,25.4,119,0
19409,PTY,CLT,13:45,Domingo,2890,Nublado,Media,Boeing 757,48.9,FALSO,17,21,250,1
19411,EZE,MDZ,15:15,Martes,1040,Lluvia,Media,Boeing 737 MAX,83.3,VERDADERO,1,24.7,100,0
19414,GIG,GRU,15:00,Sabado,360,Despejado,Media,ATR 72,58.4,FALSO,6,27,63,0
19415,BOG,CCS,14:00,Domingo,1010,Lluvia,Media,Airbus A320neo,77.5,FALSO,17,22.4,104,0
19416,MDE,BAQ,16:45,Lunes,310,Tormenta,Media,Boeing 737,56.8,FALSO,26,3.2,49,1
19418,EZE,MVD,14:15,Miercoles,210,Lluvia,Baja,Airbus A320,79,FALSO,35,11.5,64,0
19420,MDZ,EZE,15:45,Lunes,1040,Niebla,Baja,Boeing 737 MAX,52.4,FALSO,4,2.8,118,0
19421,CTG,BOG,13:30,Miercoles,135,Despejado,Media,Airbus A320,71,FALSO,9,18.7,43,0
19422,CLT,PTY,16:15,Miercoles,2890,Niebla,Alta,Airbus A320neo,46,VERDADERO,32,0.8,250,1
19425,CCS,BOG,10:00,Lunes,1010,Despejado,Baja,Airbus A320neo,76.3,FALSO,11,28.1,111,0
19426,BOG,CCS,14:00,Lunes,1010,Tormenta,Media,Boeing 757,46.8,VERDADERO,12,2.4,114,0
19428,BGA,MDE,16:45,Sabado,295,Tormenta,Baja,Boeing 737,75.2,FALSO,22,4.5,42,0
19429,GRU,CWB,14:30,Miercoles,410,Nublado,Alta,Embraer E190,91.5,VERDADERO,22,18.7,66,0
19430,GRU,GIG,19:00,Viernes,360,Despejado,Alta,Airbus A320,69.2,VERDADERO,47,7.3,47,1
19434,BOG,CLO,16:45,Miercoles,300,Despejado,Media,Airbus A320,82,FALSO,22,24.6,71,0
19435,EZE,AEP,12:45,Martes,35,Despejado,Media,ATR 72,91.3,VERDADERO,47,27.5,24,0
19436,EZE,MAD,14:00,Lunes,10050,Despejado,Baja,Airbus A350,60.9,VERDADERO,10,12.6,799,0
19437,GUA,PTY,16:45,Sabado,820,Nublado,Media,Airbus A320neo,75.5,FALSO,16,23,91,0
19440,LIM,PTY,11:15,Martes,2970,Nublado,Baja,Boeing 737 MAX,86.6,FALSO,33,28.6,250,0
19442,MDE,UIO,14:15,Viernes,960,Despejado,Baja,Boeing 757,88.3,FALSO,31,16.2,94,0
19444,EZE,BOG,13:15,Jueves,4650,Despejado,Baja,Boeing 787,69,FALSO,17,28.1,384,0
19446,SCL,GRU,13:30,Lunes,2620,Despejado,Media,Embraer E195,43.5,FALSO,15,13.3,245,1
19447,BOG,MIA,15:15,Jueves,3160,Tormenta,Media,Airbus A330,92,VERDADERO,5,2,277,1
19448,SCL,GRU,14:30,Viernes,2620,Niebla,Baja,Embraer E195,92.9,VERDADERO,40,1.2,243,0
19449,EZE,MAD,13:15,Sabado,10050,Niebla,Alta,Airbus A330,63,FALSO,31,0.5,798,1
19450,MIA,PTY,15:00,Miercoles,2200,Despejado,Baja,Boeing 737 MAX,84.2,FALSO,29,10.4,194,1
19451,SSA,GRU,13:30,Martes,1940,Despejado,Media,Airbus A320neo,72.6,FALSO,36,27.5,187,0
19455,BOG,CTG,10:15,Domingo,135,Despejado,Media,Airbus A320,90.6,FALSO,13,18.5,49,0
19456,MIA,BOG,19:45,Jueves,3160,Despejado,Alta,Airbus A330,78.7,FALSO,17,19.7,269,1
19457,MVD,EZE,12:00,Viernes,210,Nublado,Media,Embraer E190,87.8,FALSO,36,17.7,63,1
19461,MVD,EZE,15:45,Viernes,210,Despejado,Alta,Boeing 737,91,FALSO,24,5.8,58,0
19462,CCS,EZE,16:30,Viernes,4300,Tormenta,Baja,Airbus A350,90.4,FALSO,13,4.8,371,0
19463,MDE,BOG,14:00,Sabado,235,Despejado,Baja,Boeing 737,59,FALSO,16,9.8,38,0
19466,SCL,EZE,14:30,Lunes,1140,Despejado,Media,Embraer E195,68.5,FALSO,3,8.9,124,0
19468,IAH,PTY,14:15,Martes,2860,Despejado,Baja,Boeing 757,77.7,FALSO,38,12.3,238,1
19469,CLO,BOG,13:45,Viernes,300,Nublado,Baja,Airbus A320,56.5,FALSO,35,14.9,62,0
19471,BOG,MEX,14:30,Martes,2700,Tormenta,Alta,Boeing 737 MAX,60.9,FALSO,25,4.8,223,1
19472,BOG,GRU,13:30,Lunes,3940,Despejado,Media,Boeing 777,63.1,FALSO,27,10.7,337,0
19473,BOG,GRU,18:45,Domingo,3940,Nublado,Alta,Boeing 787,41.8,FALSO,43,12.6,344,0
19474,PEI,BOG,14:00,Viernes,265,Nublado,Alta,Airbus A320,81.9,FALSO,28,12.4,61,0
19475,BOG,CTG,20:30,Sabado,135,Nublado,Baja,Boeing 737,90.2,VERDADERO,26,23.2,36,0
19476,PTY,GUA,15:30,Martes,820,Despejado,Media,Boeing 737 MAX,60,VERDADERO,42,9.3,96,0
19477,COR,EZE,12:00,Lunes,695,Nublado,Media,Airbus A320,69.4,FALSO,35,20.6,92,0
19479,MIA,MDE,15:45,Miercoles,2750,Nublado,Media,Boeing 737 MAX,87.6,VERDADERO,23,23.4,236,1
19480,COR,EZE,13:15,Viernes,695,Despejado,Alta,ATR 72,54.6,VERDADERO,27,24.3,96,1
19481,EZE,COR,15:30,Sabado,695,Nublado,Baja,Airbus A320,62.7,VERDADERO,49,26.4,95,0
19482,GUA,PTY,14:45,Jueves,820,Despejado,Alta,Boeing 737 MAX,99.1,FALSO,32,26,81,1
19483,AMS,GRU,15:45,Viernes,9850,Despejado,Media,Boeing 787,93.6,FALSO,10,18.7,787,0
19485,PTY,MDE,14:15,Domingo,715,Despejado,Baja,Embraer E190,55.4,VERDADERO,45,24.2,95,0
19486,IGR,EZE,15:30,Domingo,1100,Lluvia,Media,Embraer E195,39.4,VERDADERO,1,14.3,122,0
19487,CCS,EZE,13:00,Miercoles,4300,Despejado,Baja,Airbus A350,72.5,FALSO,20,24.2,348,0
19488,JFK,MDE,15:45,Jueves,3560,Tormenta,Baja,Boeing 787,79.6,VERDADERO,7,4.4,307,1
19489,UIO,PTY,14:15,Sabado,1420,Nublado,Baja,Boeing 737 MAX,31.5,VERDADERO,5,12.2,134,0
19491,CCS,BOG,15:15,Domingo,1010,Nublado,Media,Boeing 737 MAX,87,VERDADERO,43,19.1,113,1
19492,CWB,GRU,17:45,Lunes,410,Niebla,Alta,ATR 72,64.2,FALSO,34,2.9,67,0
19494,IGR,EZE,15:15,Lunes,1100,Despejado,Baja,Airbus A320neo,84.9,FALSO,1,29.2,117,0
19495,CLO,BOG,15:00,Miercoles,300,Despejado,Baja,Airbus A320,95.2,FALSO,19,21.3,53,0
19496,PTY,MIA,10:15,Miercoles,2200,Nublado,Baja,Airbus A320neo,67.8,VERDADERO,14,13.7,209,0
19497,LIM,BOG,15:00,Miercoles,1890,Lluvia,Baja,Embraer E195,87.9,FALSO,23,9.1,187,1
19498,BRC,EZE,11:30,Miercoles,1650,Despejado,Baja,Boeing 737 MAX,86.7,VERDADERO,5,27.6,149,1
19500,BOG,MDE,15:45,Lunes,235,Despejado,Baja,Boeing 737,68.9,FALSO,9,11.8,56,0
19501,BOG,MDE,16:15,Domingo,235,Niebla,Media,Embraer E190,68.2,FALSO,2,1,41,0
19502,GRU,CDG,17:45,Sabado,9400,Despejado,Media,Airbus A350,61.5,FALSO,6,16.9,743,0
19504,BGA,MDE,15:00,Sabado,295,Despejado,Alta,ATR 72,61.9,FALSO,14,19.4,71,0
19506,EZE,COR,17:15,Martes,695,Niebla,Alta,Airbus A320,36.4,FALSO,21,2.7,74,1
19507,POA,GRU,15:30,Viernes,1110,Despejado,Media,Airbus A320neo,32.6,FALSO,34,18.7,106,0
19509,IGR,EZE,15:00,Sabado,1100,Nublado,Media,Boeing 757,80.5,FALSO,21,5.1,112,0
19511,PTY,MDE,16:15,Sabado,715,Despejado,Alta,Airbus A320,45.3,FALSO,37,25.9,87,1
19512,BRC,EZE,15:45,Lunes,1650,Despejado,Media,Boeing 737 MAX,75.8,FALSO,46,9.6,167,0
19514,CTG,BOG,14:15,Domingo,135,Despejado,Baja,Embraer E190,90.7,VERDADERO,46,16.6,44,1
19517,LIM,MDE,13:30,Lunes,2100,Despejado,Media,Embraer E195,72,FALSO,28,20.6,196,0
19518,PTY,MIA,14:00,Viernes,2200,Tormenta,Baja,Boeing 757,84.3,VERDADERO,29,2.7,189,1
19519,BOG,PTY,14:30,Lunes,650,Nublado,Media,Airbus A320,59,FALSO,24,26.5,93,0
19520,FLN,GRU,17:30,Jueves,690,Despejado,Media,Embraer E190,79.6,FALSO,41,19.4,77,0
19522,EZE,ROS,13:00,Jueves,295,Despejado,Baja,Boeing 737,97.2,FALSO,24,10.2,57,0
19523,MEX,GRU,14:30,Miercoles,7300,Despejado,Alta,Airbus A350,84,VERDADERO,2,13.8,586,0
19524,MDE,CLO,16:45,Domingo,265,Despejado,Baja,Airbus A320,53.7,FALSO,7,9.1,39,1
19525,MIA,BOG,14:00,Viernes,3160,Niebla,Baja,Boeing 787,76.9,FALSO,25,0.6,257,1
19526,EZE,ROS,11:30,Lunes,295,Despejado,Baja,Embraer E190,77.2,VERDADERO,37,25.4,49,0
19529,MDE,UIO,15:30,Miercoles,960,Despejado,Media,Boeing 757,87.5,FALSO,47,27.4,105,0
19533,MAD,BOG,14:45,Lunes,8680,Despejado,Media,Airbus A350,94.4,FALSO,6,19.7,688,0
19534,EZE,MAD,13:00,Jueves,10050,Nublado,Alta,Boeing 787,81.6,FALSO,36,17.6,795,0
19536,COR,EZE,13:30,Domingo,695,Nublado,Media,Embraer E190,41,FALSO,36,23.7,90,1
19537,LIM,EZE,12:00,Domingo,3150,Nublado,Media,Airbus A350,42.8,FALSO,37,29.3,259,0
19538,GRU,MAD,13:00,Martes,9350,Lluvia,Baja,Airbus A330,81.1,FALSO,41,13.5,748,1
19541,ROS,EZE,16:15,Miercoles,295,Nublado,Media,Boeing 737,68.5,FALSO,45,10.2,46,0
19543,MEX,PTY,13:15,Martes,2280,Despejado,Alta,Boeing 757,81.3,FALSO,41,28.5,212,1
19545,BOG,MAD,17:30,Miercoles,8680,Nublado,Media,Boeing 777,85.8,FALSO,1,10.3,680,0
19547,BOG,CLO,13:00,Sabado,300,Nublado,Baja,Embraer E190,80.9,VERDADERO,24,28.8,66,0
19548,MDE,MIA,12:30,Domingo,2750,Tormenta,Media,Boeing 757,75,FALSO,41,1.4,233,1
19549,BGA,MDE,12:00,Jueves,295,Despejado,Baja,Boeing 737,91.8,VERDADERO,7,14.8,44,0
19550,MDE,PEI,13:45,Domingo,140,Despejado,Alta,Embraer E190,32.5,VERDADERO,13,11,36,1
19551,EZE,ROS,13:30,Domingo,295,Despejado,Media,Airbus A320,51.5,VERDADERO,27,21.7,44,0
19552,MDE,PTY,12:15,Viernes,715,Despejado,Alta,Airbus A320,33.1,FALSO,38,20,81,0
19553,BOG,BAQ,15:15,Lunes,145,Niebla,Baja,ATR 72,60.2,FALSO,6,2.2,55,0
19554,ASU,EZE,13:00,Sabado,1050,Tormenta,Media,Embraer E195,32.2,FALSO,16,4.7,114,1
19555,CLO,BOG,12:15,Miercoles,300,Nublado,Media,ATR 72,86.3,VERDADERO,19,12,71,1
19556,GRU,MVD,16:30,Sabado,1550,Despejado,Baja,Boeing 757,65.4,FALSO,17,5.5,154,0
19557,EZE,MAD,13:45,Jueves,10050,Nublado,Alta,Boeing 787,71,VERDADERO,33,23.8,797,0
19558,PTY,CCS,13:45,Miercoles,1010,Despejado,Media,Embraer E195,69.7,FALSO,20,27.3,95,0
19562,MDE,EZE,14:15,Martes,4900,Despejado,Baja,Boeing 777,70.8,VERDADERO,41,27.1,392,0
19563,UIO,EZE,12:15,Viernes,3900,Despejado,Media,Boeing 777,41.6,FALSO,3,8.6,334,1
19564,EZE,GRU,12:15,Lunes,1760,Nublado,Baja,Boeing 757,31.2,FALSO,42,19,161,1
19565,UIO,EZE,10:30,Miercoles,3900,Nublado,Alta,Airbus A330,61.1,VERDADERO,45,22.5,321,1
19567,PTY,CLT,13:00,Domingo,2890,Tormenta,Baja,Boeing 737 MAX,96.2,FALSO,31,4.2,259,0
19569,EZE,TUC,15:30,Sabado,1230,Nublado,Alta,Boeing 737 MAX,87.9,FALSO,9,14.4,120,1
19570,MDE,PEI,13:45,Lunes,140,Despejado,Baja,Boeing 737,51.7,VERDADERO,48,23.7,55,0
19571,BGA,MDE,14:15,Jueves,295,Niebla,Baja,Embraer E190,51.6,VERDADERO,15,0.9,65,1
19572,BOG,CCS,17:45,Domingo,1010,Despejado,Baja,Boeing 757,59.3,FALSO,2,19.8,122,1
19573,POA,GRU,17:45,Viernes,1110,Despejado,Alta,Embraer E195,95.6,FALSO,30,24.1,114,0
19574,MIA,BOG,14:45,Jueves,3160,Niebla,Media,Airbus A350,83.9,FALSO,38,2.5,277,1
19575,IAH,PTY,15:15,Viernes,2860,Despejado,Alta,Airbus A320neo,70.7,FALSO,49,29.6,244,1
19577,PTY,UIO,14:30,Miercoles,1420,Lluvia,Baja,Airbus A320neo,42.4,FALSO,20,9,138,0
19579,BGA,MDE,11:00,Sabado,295,Despejado,Baja,Airbus A320,77,FALSO,39,27.9,50,0
19580,EZE,GIG,10:45,Martes,1970,Despejado,Baja,Boeing 757,31,FALSO,20,9.5,182,0
19581,MDE,EZE,15:30,Domingo,4900,Nublado,Baja,Boeing 787,81,FALSO,19,26.6,406,0
19582,PTY,JFK,13:30,Viernes,3520,Despejado,Alta,Airbus A330,67,FALSO,41,28.9,300,0
19583,BOG,EZE,18:30,Domingo,4650,Despejado,Media,Boeing 777,85,FALSO,48,8.9,383,0
19584,MDE,BOG,20:15,Viernes,235,Tormenta,Alta,Boeing 737,59.7,VERDADERO,39,4.4,40,1
19585,GRU,POA,16:45,Sabado,1110,Lluvia,Baja,Boeing 757,95.4,VERDADERO,35,10.9,114,0
19587,MEX,BOG,14:30,Miercoles,2700,Lluvia,Media,Airbus A320neo,76.4,VERDADERO,44,28.6,246,1
19588,BOG,UIO,16:45,Sabado,730,Despejado,Media,ATR 72,45.6,FALSO,39,15.1,84,0
19589,MDE,PEI,14:45,Lunes,140,Despejado,Baja,ATR 72,65.6,VERDADERO,46,22,32,1
19590,EZE,JFK,10:15,Viernes,8530,Despejado,Alta,Boeing 777,49.4,FALSO,27,27.1,665,1
19591,EZE,ASU,14:30,Martes,1050,Despejado,Alta,Embraer E195,80.4,VERDADERO,26,19.4,127,0
19592,LIM,PTY,13:15,Miercoles,2970,Tormenta,Media,Boeing 757,88.4,FALSO,7,3.4,247,0
19593,MDE,UIO,13:30,Lunes,960,Despejado,Baja,Embraer E195,82.8,FALSO,40,15.7,112,0
19596,JFK,MDE,13:45,Domingo,3560,Despejado,Media,Boeing 787,58.4,VERDADERO,17,15.6,299,1
19597,CCS,PTY,13:45,Lunes,1010,Despejado,Alta,Airbus A320neo,83.8,FALSO,2,23.8,112,0
19598,ASU,EZE,17:45,Lunes,1050,Despejado,Baja,Airbus A320neo,85.7,FALSO,9,13.7,109,1
19599,SJO,PTY,15:15,Domingo,580,Despejado,Baja,Boeing 737,93.7,FALSO,9,16.7,74,0
19600,BOG,MEX,15:15,Sabado,2700,Nublado,Media,Embraer E195,74.5,FALSO,17,27.3,225,0
19601,GRU,AMS,13:45,Lunes,9850,Nublado,Alta,Airbus A350,75.8,FALSO,4,21.5,775,1
19603,MDE,BOG,15:15,Viernes,235,Despejado,Media,Airbus A320,60,VERDADERO,36,12.8,63,1
19604,EZE,MVD,13:45,Viernes,210,Nublado,Media,Airbus A320,88.4,FALSO,22,29.6,41,1
19605,LIM,MDE,13:15,Miercoles,2100,Despejado,Baja,Boeing 757,71.3,FALSO,20,18.7,195,0
19607,PTY,GUA,16:00,Domingo,820,Lluvia,Media,Boeing 757,79.1,FALSO,5,14.2,102,0
19608,EZE,BOG,15:30,Sabado,4650,Despejado,Alta,Boeing 777,57.8,FALSO,12,22.1,369,1
19609,CLT,PTY,15:30,Sabado,2890,Lluvia,Alta,Boeing 737 MAX,93.2,VERDADERO,7,11.2,256,1
19610,BAQ,MDE,17:45,Viernes,310,Nublado,Baja,ATR 72,80,VERDADERO,44,23.7,43,1
19612,POA,GRU,14:30,Lunes,1110,Despejado,Alta,Boeing 737 MAX,65.2,FALSO,6,5.9,127,0
19613,GRU,MEX,17:45,Martes,7300,Lluvia,Alta,Airbus A350,69.9,VERDADERO,34,9.4,569,0
19614,BOG,LIM,16:00,Lunes,1890,Niebla,Media,Airbus A320neo,91.5,FALSO,37,1.6,161,1
19616,PTY,SJO,15:30,Sabado,580,Lluvia,Media,Airbus A320,76,VERDADERO,26,15.8,91,0
19617,BOG,EZE,17:30,Jueves,4650,Despejado,Baja,Boeing 787,76.3,VERDADERO,49,20.4,397,0
19621,EZE,MDZ,13:45,Sabado,1040,Despejado,Baja,Boeing 737 MAX,32.5,VERDADERO,37,18,102,0
19622,EZE,BRC,17:30,Miercoles,1650,Despejado,Baja,Boeing 737 MAX,59.8,VERDADERO,17,16.3,156,1
19623,MEX,GRU,12:15,Miercoles,7300,Niebla,Media,Boeing 777,74.4,FALSO,49,2.4,593,0
